Date,Index Category,Sub Category,Region, Plow , Index , Phigh ,type
10/1/2018,Proppant,40/70,Appalachian, 83.38 , 94.98 , 99.59 ,Normalized Price
11/1/2018,Proppant,40/70,Appalachian, 82.16 , 94.04 , 98.24 ,Normalized Price
12/1/2018,Proppant,40/70,Appalachian, 79.93 , 91.24 , 95.48 ,Normalized Price
1/1/2019,Proppant,40/70,Appalachian, 78.26 , 88.05 , 92.32 ,Normalized Price
2/1/2019,Proppant,40/70,Appalachian, 72.24 , 84.57 , 87.77 ,Normalized Price
3/1/2019,Proppant,40/70,Appalachian, 67.72 , 77.99 , 84.36 ,Normalized Price
4/1/2019,Proppant,40/70,Appalachian, 65.35 , 74.85 , 81.80 ,Normalized Price
5/1/2019,Proppant,40/70,Appalachian, 63.58 , 71.83 , 79.89 ,Normalized Price
6/1/2019,Proppant,40/70,Appalachian, 62.25 , 71.32 , 78.45 ,Normalized Price
7/1/2019,Proppant,40/70,Appalachian, 61.25 , 71.37 , 77.37 ,Normalized Price
8/1/2019,Proppant,40/70,Appalachian, 60.98 , 70.97 , 76.56 ,Normalized Price
9/1/2019,Proppant,40/70,Appalachian, 61.00 , 70.88 , 75.95 ,Normalized Price
10/1/2019,Proppant,40/70,Appalachian, 60.14 , 70.39 , 74.62 ,Normalized Price
11/1/2019,Proppant,40/70,Appalachian, 59.71 , 70.01 , 73.84 ,Normalized Price
12/1/2019,Proppant,40/70,Appalachian, 60.04 , 69.73 , 72.83 ,Normalized Price
1/1/2020,Proppant,40/70,Appalachian, 61.39 , 68.65 , 71.62 ,Normalized Price
2/1/2020,Proppant,40/70,Appalachian, 62.39 , 67.84 , 70.51 ,Normalized Price
3/1/2020,Proppant,40/70,Appalachian, 63.14 , 67.23 , 69.67 ,Normalized Price
4/1/2020,Proppant,40/70,Appalachian, 62.84 , 66.78 , 70.13 ,Normalized Price
5/1/2020,Proppant,40/70,Appalachian, 62.61 , 66.65 , 70.04 ,Normalized Price
6/1/2020,Proppant,40/70,Appalachian, 62.44 , 65.69 , 69.53 ,Normalized Price
7/1/2020,Proppant,40/70,Appalachian, 62.31 , 65.18 , 68.94 ,Normalized Price
8/1/2020,Proppant,40/70,Appalachian, 62.21 , 64.37 , 68.78 ,Normalized Price
9/1/2020,Proppant,40/70,Appalachian, 60.83 , 63.97 , 68.54 ,Normalized Price
10/1/2020,Proppant,40/70,Appalachian, 59.68 , 62.59 , 67.04 ,Normalized Price
11/1/2020,Proppant,40/70,Appalachian, 58.83 , 61.77 , 66.14 ,Normalized Price
12/1/2020,Proppant,40/70,Appalachian, 58.18 , 61.59 , 65.94 ,Normalized Price
1/1/2021,Proppant,40/70,Appalachian, 58.03 , 61.48 , 65.81 ,Normalized Price
2/1/2021,Proppant,40/70,Appalachian, 57.91 , 61.22 , 65.52 ,Normalized Price
3/1/2021,Proppant,40/70,Appalachian, 57.99 , 61.20 , 65.50 ,Normalized Price
4/1/2021,Proppant,40/70,Appalachian, 58.05 , 61.19 , 65.48 ,Normalized Price
5/1/2021,Proppant,40/70,Appalachian, 58.10 , 61.18 , 65.47 ,Normalized Price
6/1/2021,Proppant,40/70,Appalachian, 58.13 , 61.17 , 65.46 ,Normalized Price
7/1/2021,Proppant,40/70,Appalachian, 58.86 , 61.62 , 65.94 ,Normalized Price
8/1/2021,Proppant,40/70,Appalachian, 59.10 , 61.95 , 66.29 ,Normalized Price
9/1/2021,Proppant,40/70,Appalachian, 59.28 , 62.20 , 66.56 ,Normalized Price
10/1/2021,Proppant,40/70,Appalachian, 59.41 , 62.39 , 66.76 ,Normalized Price
11/1/2021,Proppant,40/70,Appalachian, 58.23 , 61.18 , 65.11 ,Normalized Price
12/1/2021,Proppant,40/70,Appalachian, 57.41 , 59.84 , 63.66 ,Normalized Price
1/1/2022,Proppant,40/70,Appalachian, 56.14 , 59.71 , 63.31 ,Normalized Price
2/1/2022,Proppant,40/70,Appalachian, 57.01 , 60.48 , 63.18 ,Normalized Price
3/1/2022,Proppant,40/70,Appalachian, 57.91 , 61.38 , 63.48 ,Normalized Price
4/1/2022,Proppant,40/70,Appalachian, 57.82 , 61.55 , 63.39 ,Normalized Price
1/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 68.39 , 100.00 , 156.24 ,Normalized Price
2/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 72.66 , 103.80 , 163.71 ,Normalized Price
3/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 74.98 , 108.87 , 171.70 ,Normalized Price
4/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 78.74 , 114.18 , 175.34 ,Normalized Price
5/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 76.50 , 115.48 , 173.04 ,Normalized Price
6/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 82.42 , 118.63 , 179.59 ,Normalized Price
7/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 81.52 , 117.63 , 180.26 ,Normalized Price
8/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 86.62 , 125.16 , 187.29 ,Normalized Price
9/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 90.64 , 141.84 , 203.21 ,Normalized Price
10/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 93.54 , 137.98 , 194.55 ,Normalized Price
11/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 94.95 , 132.97 , 192.28 ,Normalized Price
12/1/2018,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 90.84 , 130.83 , 190.20 ,Normalized Price
1/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 88.59 , 127.84 , 185.50 ,Normalized Price
2/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 89.95 , 125.69 , 182.38 ,Normalized Price
3/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 92.38 , 131.05 , 188.12 ,Normalized Price
4/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 87.80 , 125.19 , 181.75 ,Normalized Price
5/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 86.46 , 123.35 , 179.52 ,Normalized Price
6/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 88.19 , 126.74 , 176.27 ,Normalized Price
7/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 87.20 , 130.10 , 175.14 ,Normalized Price
8/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 89.08 , 136.18 , 180.29 ,Normalized Price
9/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 90.16 , 134.52 , 180.37 ,Normalized Price
10/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 84.90 , 126.90 , 180.20 ,Normalized Price
11/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 88.85 , 133.12 , 180.49 ,Normalized Price
12/1/2019,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 89.56 , 133.54 , 178.77 ,Normalized Price
1/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 84.83 , 126.68 , 168.15 ,Normalized Price
2/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 80.78 , 119.45 , 172.04 ,Normalized Price
3/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 82.00 , 123.50 , 178.13 ,Normalized Price
4/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 83.92 , 121.69 , 181.58 ,Normalized Price
5/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 81.68 , 119.19 , 179.16 ,Normalized Price
6/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 82.69 , 120.79 , 180.59 ,Normalized Price
7/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 82.49 , 125.43 , 177.67 ,Normalized Price
8/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 83.64 , 127.02 , 172.63 ,Normalized Price
9/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 83.13 , 126.98 , 177.46 ,Normalized Price
10/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 85.12 , 125.84 , 175.45 ,Normalized Price
11/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 87.26 , 128.30 , 175.59 ,Normalized Price
12/1/2020,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 88.01 , 132.05 , 177.21 ,Normalized Price
1/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 88.18 , 134.42 , 186.93 ,Normalized Price
2/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 85.25 , 127.26 , 180.60 ,Normalized Price
3/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 81.95 , 116.53 , 168.08 ,Normalized Price
4/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 79.49 , 113.11 , 163.32 ,Normalized Price
5/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 74.48 , 108.63 , 162.92 ,Normalized Price
6/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 71.54 , 106.56 , 158.68 ,Normalized Price
7/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 72.30 , 109.08 , 161.85 ,Normalized Price
8/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 71.89 , 106.13 , 154.33 ,Normalized Price
9/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 75.21 , 113.98 , 168.39 ,Normalized Price
10/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 74.51 , 118.09 , 173.67 ,Normalized Price
11/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 73.55 , 117.11 , 176.99 ,Normalized Price
12/1/2021,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 75.05 , 116.69 , 169.62 ,Normalized Price
1/1/2022,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 74.81 , 113.81 , 169.77 ,Normalized Price
2/1/2022,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 74.73 , 111.05 , 166.23 ,Normalized Price
3/1/2022,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 72.35 , 105.85 , 158.57 ,Normalized Price
4/1/2022,Surface Ball Valves,Surface Ball Valves Price Index,Appalachian, 72.67 , 105.25 , 159.43 ,Normalized Price
1/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 77.79 , 100.00 , 137.12 ,Normalized Price
2/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 76.48 , 98.05 , 135.29 ,Normalized Price
3/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 77.46 , 99.51 , 136.63 ,Normalized Price
4/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.21 , 100.61 , 137.71 ,Normalized Price
5/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.76 , 102.85 , 138.52 ,Normalized Price
6/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.05 , 103.11 , 133.57 ,Normalized Price
7/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.40 , 103.31 , 135.41 ,Normalized Price
8/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.66 , 103.46 , 136.79 ,Normalized Price
9/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 77.87 , 98.61 , 135.05 ,Normalized Price
10/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.38 , 94.98 , 129.10 ,Normalized Price
11/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.63 , 92.87 , 125.19 ,Normalized Price
12/1/2018,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.08 , 95.09 , 129.13 ,Normalized Price
1/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.29 , 92.96 , 124.66 ,Normalized Price
2/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.62 , 90.74 , 118.99 ,Normalized Price
3/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.94 , 92.15 , 116.35 ,Normalized Price
4/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.23 , 94.26 , 121.34 ,Normalized Price
5/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.58 , 95.33 , 119.55 ,Normalized Price
6/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 82.19 , 102.32 , 121.51 ,Normalized Price
7/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 81.67 , 101.40 , 120.82 ,Normalized Price
8/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 82.43 , 102.81 , 127.60 ,Normalized Price
9/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 81.63 , 100.36 , 124.93 ,Normalized Price
10/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 80.37 , 101.02 , 130.68 ,Normalized Price
11/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 80.30 , 100.40 , 128.46 ,Normalized Price
12/1/2019,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.38 , 99.93 , 126.76 ,Normalized Price
1/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.56 , 100.69 , 125.84 ,Normalized Price
2/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 75.02 , 95.54 , 131.61 ,Normalized Price
3/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 74.81 , 95.26 , 135.61 ,Normalized Price
4/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 76.13 , 97.19 , 139.72 ,Normalized Price
5/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 75.64 , 96.49 , 143.54 ,Normalized Price
6/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 74.44 , 93.91 , 138.96 ,Normalized Price
7/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 75.86 , 94.64 , 130.97 ,Normalized Price
8/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 75.44 , 95.85 , 129.82 ,Normalized Price
9/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 77.09 , 97.63 , 135.30 ,Normalized Price
10/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 77.84 , 94.26 , 128.23 ,Normalized Price
11/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.41 , 94.48 , 124.74 ,Normalized Price
12/1/2020,Surface Ball Valves,Size 2 Price Index,Appalachian, 75.69 , 95.29 , 122.32 ,Normalized Price
1/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 76.95 , 96.10 , 126.83 ,Normalized Price
2/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 76.05 , 95.13 , 124.51 ,Normalized Price
3/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 79.04 , 97.24 , 119.27 ,Normalized Price
4/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 80.48 , 98.81 , 115.34 ,Normalized Price
5/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 78.90 , 97.71 , 122.33 ,Normalized Price
6/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 74.53 , 92.36 , 118.37 ,Normalized Price
7/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 70.52 , 92.33 , 128.25 ,Normalized Price
8/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 72.35 , 95.20 , 124.70 ,Normalized Price
9/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 71.15 , 94.46 , 127.15 ,Normalized Price
10/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 69.45 , 93.90 , 120.53 ,Normalized Price
11/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 70.41 , 95.20 , 124.46 ,Normalized Price
12/1/2021,Surface Ball Valves,Size 2 Price Index,Appalachian, 73.32 , 96.00 , 123.06 ,Normalized Price
1/1/2022,Surface Ball Valves,Size 2 Price Index,Appalachian, 71.88 , 95.06 , 122.39 ,Normalized Price
2/1/2022,Surface Ball Valves,Size 2 Price Index,Appalachian, 72.59 , 97.61 , 124.69 ,Normalized Price
3/1/2022,Surface Ball Valves,Size 2 Price Index,Appalachian, 72.77 , 97.33 , 128.61 ,Normalized Price
4/1/2022,Surface Ball Valves,Size 2 Price Index,Appalachian, 72.55 , 97.50 , 129.15 ,Normalized Price
1/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 58.60 , 100.00 , 155.89 ,Normalized Price
2/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 59.21 , 95.44 , 150.75 ,Normalized Price
3/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 57.91 , 97.44 , 154.09 ,Normalized Price
4/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 58.62 , 101.07 , 156.93 ,Normalized Price
5/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 59.22 , 104.28 , 156.03 ,Normalized Price
6/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 59.73 , 99.07 , 160.05 ,Normalized Price
7/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 60.16 , 94.65 , 163.54 ,Normalized Price
8/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 67.46 , 101.95 , 166.44 ,Normalized Price
9/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 66.73 , 115.60 , 170.42 ,Normalized Price
10/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 72.29 , 119.76 , 173.80 ,Normalized Price
11/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 70.83 , 112.23 , 166.79 ,Normalized Price
12/1/2018,Surface Ball Valves,Size 3 Price Index,Appalachian, 73.68 , 115.97 , 167.73 ,Normalized Price
1/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 76.71 , 121.07 , 171.51 ,Normalized Price
2/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 75.18 , 117.94 , 167.11 ,Normalized Price
3/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 73.88 , 111.21 , 164.54 ,Normalized Price
4/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 72.77 , 111.64 , 168.81 ,Normalized Price
5/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 71.83 , 105.85 , 172.21 ,Normalized Price
6/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 71.92 , 113.33 , 176.22 ,Normalized Price
7/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 72.09 , 117.16 , 174.36 ,Normalized Price
8/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 71.25 , 116.70 , 170.04 ,Normalized Price
9/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 77.87 , 121.02 , 173.78 ,Normalized Price
10/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 76.17 , 116.85 , 176.43 ,Normalized Price
11/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 75.70 , 119.15 , 172.46 ,Normalized Price
12/1/2019,Surface Ball Valves,Size 3 Price Index,Appalachian, 85.63 , 127.23 , 175.84 ,Normalized Price
1/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 83.74 , 128.20 , 175.20 ,Normalized Price
2/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 79.16 , 125.23 , 177.87 ,Normalized Price
3/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 74.56 , 123.56 , 175.52 ,Normalized Price
4/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 73.56 , 124.58 , 171.69 ,Normalized Price
5/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 74.14 , 127.92 , 171.73 ,Normalized Price
6/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 73.97 , 122.12 , 173.20 ,Normalized Price
7/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 70.15 , 120.38 , 167.22 ,Normalized Price
8/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 70.59 , 119.44 , 159.25 ,Normalized Price
9/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 71.61 , 124.31 , 164.58 ,Normalized Price
10/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 72.94 , 122.78 , 157.01 ,Normalized Price
11/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 72.96 , 121.48 , 155.79 ,Normalized Price
12/1/2020,Surface Ball Valves,Size 3 Price Index,Appalachian, 69.85 , 120.37 , 155.38 ,Normalized Price
1/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 68.54 , 118.18 , 154.41 ,Normalized Price
2/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 68.60 , 117.56 , 153.74 ,Normalized Price
3/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 66.80 , 111.54 , 152.71 ,Normalized Price
4/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 65.28 , 107.98 , 155.38 ,Normalized Price
5/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 64.74 , 104.29 , 154.10 ,Normalized Price
6/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 62.30 , 102.32 , 155.32 ,Normalized Price
7/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 63.91 , 104.60 , 157.81 ,Normalized Price
8/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 62.82 , 107.05 , 159.50 ,Normalized Price
9/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 64.36 , 108.11 , 161.53 ,Normalized Price
10/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 65.40 , 109.01 , 167.39 ,Normalized Price
11/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 65.10 , 109.77 , 170.52 ,Normalized Price
12/1/2021,Surface Ball Valves,Size 3 Price Index,Appalachian, 66.95 , 110.42 , 168.81 ,Normalized Price
1/1/2022,Surface Ball Valves,Size 3 Price Index,Appalachian, 67.86 , 108.26 , 172.71 ,Normalized Price
2/1/2022,Surface Ball Valves,Size 3 Price Index,Appalachian, 68.64 , 106.04 , 177.16 ,Normalized Price
3/1/2022,Surface Ball Valves,Size 3 Price Index,Appalachian, 70.24 , 107.56 , 175.63 ,Normalized Price
4/1/2022,Surface Ball Valves,Size 3 Price Index,Appalachian, 70.98 , 106.71 , 177.49 ,Normalized Price
1/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 82.62 , 100.00 , 197.06 ,Normalized Price
2/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 82.80 , 101.71 , 199.12 ,Normalized Price
3/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 81.82 , 100.79 , 194.57 ,Normalized Price
4/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 82.68 , 99.75 , 197.11 ,Normalized Price
5/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 84.95 , 108.94 , 200.08 ,Normalized Price
6/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 85.50 , 107.08 , 202.07 ,Normalized Price
7/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 81.90 , 105.41 , 203.85 ,Normalized Price
8/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 82.75 , 110.10 , 207.86 ,Normalized Price
9/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 83.51 , 108.13 , 209.06 ,Normalized Price
10/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 84.20 , 106.35 , 198.16 ,Normalized Price
11/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 84.82 , 104.76 , 200.33 ,Normalized Price
12/1/2018,Surface Ball Valves,Size 4 Price Index,Appalachian, 85.38 , 105.10 , 202.29 ,Normalized Price
1/1/2019,Surface Ball Valves,Size 4 Price Index,Appalachian, 81.79 , 101.98 , 195.05 ,Normalized Price
2/1/2019,Surface Ball Valves,Size 4 Price Index,Appalachian, 83.10 , 101.27 , 190.55 ,Normalized Price
3/1/2019,Surface Ball Valves,Size 4 Price Index,Appalachian, 84.27 , 114.23 , 202.78 ,Normalized Price
